DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-03-09 13:04:44.984,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
19306929,0.4101,-0.2781,0.8667,-0.0571,2.3203,-0.7876,-0.3599,0
19307095,0.4546,-0.2442,0.8562,-0.0242,1.3168,-0.3056,-0.9731,0
19307262,0.4924,-0.2112,0.8443,0.0032,-0.5207,0.6102,-2.8834,0
19307429,0.5294,-0.1715,0.8300,0.0361,-0.0652,2.0310,-3.6673,0
19307595,0.5656,-0.1294,0.8110,0.0746,0.9071,2.1850,-2.9485,0
19307762,0.6005,-0.0799,0.7872,0.1156,-0.4961,1.4161,-3.1912,0
19307929,0.6312,-0.0191,0.7591,0.1583,0.7768,0.7309,-2.5791,0
19308095,0.6547,0.0355,0.7291,0.1965,1.4882,-0.5621,-0.3455,0
19308262,0.6672,0.0739,0.7067,0.2235,0.9823,-0.6778,0.6727,0
19308429,0.6690,0.0968,0.6953,0.2442,-0.1124,0.6954,-0.9815,0
19308595,0.6647,0.1176,0.6893,0.2631,-0.4280,1.5273,-2.4742,0
19308762,0.6531,0.1385,0.6888,0.2826,-0.3341,1.3130,-1.5342,0
19308929,0.6324,0.1525,0.6982,0.2987,0.0235,0.0340,0.7049,0
19309095,0.6028,0.1595,0.7184,0.3085,-0.0841,0.0498,1.3543,0
19309262,0.5621,0.1610,0.7472,0.3160,-0.0727,-0.2570,1.8165,0
19309429,0.5123,0.1528,0.7820,0.3204,0.0394,-1.4883,2.0023,0
19309595,0.4631,0.1359,0.8152,0.3201,0.6579,-0.7899,0.7795,0
19309762,0.4170,0.1177,0.8427,0.3196,-0.4533,1.1474,-0.0937,0
19309929,0.3777,0.1057,0.8626,0.3195,0.0116,1.7155,0.5749,0
19310095,0.3416,0.0979,0.8788,0.3184,0.1868,1.0886,2.3150,0
19310262,0.3049,0.0917,0.8947,0.3132,0.5522,1.0232,1.8307,0
19310429,0.2686,0.0850,0.9107,0.3022,0.3134,0.0363,1.1175,0
19310595,0.2355,0.0755,0.9263,0.2843,0.6381,-0.4685,0.6911,0
19310762,0.2098,0.0630,0.9405,0.2597,0.6508,0.7656,0.5011,0
19310929,0.1863,0.0497,0.9534,0.2322,0.3128,1.9788,0.5252,0
19311095,0.1627,0.0365,0.9651,0.2018,0.1619,1.9487,0.2268,0
19311262,0.1397,0.0223,0.9752,0.1701,0.2197,1.8006,-0.1707,0
19311429,0.1168,0.0037,0.9833,0.1396,0.2805,1.9688,-0.6305,0
19311595,-0.1078,0.0280,-0.9864,-0.1207,-0.9576,3.4294,-3.1168,0
19311762,-0.0972,0.0569,-0.9880,-0.1055,-2.0640,0.4057,-0.8056,0
19311929,-0.0797,0.0879,-0.9901,-0.0748,-0.8485,0.1593,-0.4715,0
19312095,-0.0606,0.1327,-0.9885,-0.0402,-1.3096,0.8958,-0.2290,0
19312262,-0.0370,0.1749,-0.9838,-0.0099,-1.5339,0.5627,-0.2252,0
19312429,0.0121,-0.2152,0.9763,-0.0198,0.0626,0.7016,-0.0558,0
19312595,-0.0143,-0.2547,0.9658,-0.0468,0.1734,2.0654,-0.1486,0
19312762,-0.0449,-0.2934,0.9524,-0.0691,-0.4024,3.7148,-0.9187,0
19312929,-0.0743,-0.3213,0.9397,-0.0908,-0.7722,0.4390,-0.3227,0
19313095,-0.1043,-0.3442,0.9260,-0.1149,1.3065,3.2007,-0.5914,0
19313262,-0.1353,-0.3667,0.9092,-0.1432,2.4327,3.0562,0.1629,0
19313429,-0.1656,-0.3913,0.8876,-0.1781,0.7553,2.4775,-1.2013,0
19313595,-0.1905,-0.4115,0.8658,-0.2117,-0.8889,1.0399,-1.6928,0
19313762,-0.2105,-0.4219,0.8482,-0.2412,-1.9031,0.1583,-1.8292,0
19313929,-0.2207,-0.4239,0.8370,-0.2667,-1.7284,-0.5296,-1.0652,0
19314095,-0.2228,-0.4236,0.8286,-0.2906,-0.2800,-1.0914,0.0061,0
19314262,-0.2174,-0.4272,0.8185,-0.3167,-0.7055,-1.1665,-0.1465,0
19314429,-0.2204,-0.4280,0.7998,-0.3585,-2.2675,1.7969,-0.7058,0
19314595,-0.2430,-0.4204,0.7612,-0.4298,-3.1383,1.3999,-2.0759,0
19314762,-0.2740,-0.4018,0.7060,-0.5148,-0.9914,0.7871,-0.9936,0
19314929,-0.2910,-0.3908,0.6681,-0.5624,-0.4124,-7.5856,0.5602,0
19315095,-0.2885,-0.3916,0.6603,-0.5722,0.9635,-1.6639,1.9241,0
19315262,-0.2891,-0.4018,0.6409,-0.5867,1.5759,-1.1338,1.1462,0
19315429,-0.2915,-0.4261,0.6108,-0.6003,0.0704,-0.2162,0.7438,0
19315595,-0.2987,-0.4534,0.5775,-0.6097,-2.0995,-1.2325,0.5388,0
19315762,-0.3064,-0.4590,0.5642,-0.6141,-2.4889,-2.1157,1.1680,0
19315929,-0.3193,-0.4461,0.5678,-0.6137,0.1400,-1.4859,1.9577,0
19316095,-0.3332,-0.4329,0.5743,-0.6097,1.9352,-0.0486,1.6600,0
19316262,-0.3483,-0.4232,0.5777,-0.6048,0.7662,-0.1094,0.9707,0
19316429,-0.3633,-0.4149,0.5811,-0.5985,-1.1109,-1.3610,0.3027,0
19316595,-0.3792,-0.4016,0.5908,-0.5881,-1.3204,-1.7374,-0.0169,0
19316762,-0.3966,-0.3836,0.6071,-0.5719,-0.5533,-1.9734,0.9383,0
19316929,0.4114,0.3627,-0.6236,0.5571,1.7278,0.2554,1.6976,0
19317095,0.4234,0.3486,-0.6279,0.5523,2.3958,1.3664,1.4957,0
19317262,0.4376,0.3332,-0.6182,0.5616,1.2232,0.9002,0.8270,0
19317429,0.4636,0.3072,-0.5880,0.5873,-0.4490,0.5815,-0.2942,0
19317595,0.4875,0.2823,-0.5636,0.6041,-2.3242,-1.6529,0.5382,0
19317762,0.4966,0.2606,-0.5739,0.5968,-1.0458,-0.9508,-0.6286,0
19317929,0.4996,0.2464,-0.5872,0.5873,1.0522,0.4833,0.3194,0
19318095,0.5024,0.2373,-0.5943,0.5815,0.9811,0.2847,0.4715,0
19318262,0.5037,0.2332,-0.5983,0.5779,0.3764,-0.2511,0.6241,0
19318429,0.5067,0.2308,-0.5999,0.5746,0.0008,-0.1027,0.2845,0
19318595,0.5118,0.2281,-0.6001,0.5710,-0.3289,-0.0398,-0.4202,0
19318762,0.5139,0.2252,-0.6081,0.5616,-1.3131,-0.4714,-1.9221,0
19318929,0.5159,0.2182,-0.6213,0.5479,-0.1584,0.0835,-0.6037,0
19319095,0.5179,0.2072,-0.6332,0.5365,1.0421,1.2727,0.1728,0
19319262,0.5235,0.2037,-0.6367,0.5282,1.1715,1.2462,0.7756,0
19319429,0.5296,0.2036,-0.6367,0.5222,0.3530,0.7224,-0.2203,0
19319595,0.5331,0.2083,-0.6347,0.5192,-0.2553,0.3255,0.1840,0
19319762,0.5332,0.2135,-0.6329,0.5192,-0.5858,0.6894,-0.9769,0
19319929,0.5336,0.2160,-0.6336,0.5169,-2.0597,-0.2159,-0.8915,0
19320095,0.5330,0.2145,-0.6388,0.5117,-0.3982,0.1148,-1.1274,0
19320262,0.5343,0.2125,-0.6429,0.5060,1.6568,1.2014,0.0728,0
19320429,0.5352,0.2152,-0.6403,0.5072,2.6931,1.7823,0.8413,0
19320595,0.5340,0.2241,-0.6268,0.5212,1.8714,1.3226,0.6607,0
19320762,0.5314,0.2324,-0.6125,0.5370,-0.5252,-0.5649,0.7916,0
19320929,0.5273,0.2363,-0.6037,0.5492,-0.3815,0.1134,-0.3550,0
19321095,0.5229,0.2389,-0.5950,0.5616,0.0087,0.9676,-0.4844,0
19321262,0.5193,0.2409,-0.5878,0.5717,0.6035,1.1456,-0.1679,0
19321429,0.5154,0.2433,-0.5832,0.5789,0.5814,0.6199,-0.4675,0
19321595,0.5092,0.2464,-0.5847,0.5815,0.5590,0.2137,-0.3334,0
19321762,0.5081,0.2497,-0.5747,0.5909,2.3660,3.0543,3.3141,0
19321929,0.5119,0.2509,-0.5476,0.6125,0.2659,-1.0674,0.3410,0
19322096,0.5164,0.2532,-0.5338,0.6199,-1.1402,-0.8228,-1.0596,0
19322262,0.5252,0.2520,-0.5287,0.6174,0.0587,0.6837,-1.5650,0
19322429,0.5301,0.2501,-0.5286,0.6140,-1.1951,0.4978,-2.7257,0
19322596,0.5409,0.2431,-0.5360,0.6009,-1.3945,-0.3617,-2.5196,0
19322762,0.5570,0.2373,-0.5512,0.5741,0.2085,-0.7032,-0.0044,0
19322929,0.5693,0.2318,-0.5660,0.5494,0.6638,-1.0254,1.2497,0
19323096,0.5780,0.2292,-0.5776,0.5289,0.0886,-0.7619,0.7561,0
19323262,0.5856,0.2314,-0.5877,0.5081,-0.0227,-0.7152,0.7565,0
19323429,0.5904,0.2359,-0.5974,0.4887,-0.1041,-0.7421,0.1582,0
19323596,0.5949,0.2432,-0.6090,0.4649,0.0583,0.1648,0.0156,0
19323762,0.5967,0.2491,-0.6197,0.4448,0.1084,1.0933,0.9319,0
19323929,0.5948,0.2518,-0.6306,0.4303,-0.0535,0.8207,0.4328,0
19324096,0.5891,0.2518,-0.6388,0.4260,0.2784,0.1478,1.1503,0
19324262,0.5801,0.2518,-0.6475,0.4252,-0.4767,-0.5137,0.1580,0
19324429,0.5699,0.2524,-0.6541,0.4285,0.4454,0.9437,0.8851,0
19324596,0.5571,0.2544,-0.6496,0.4505,1.1175,0.6605,2.3153,0
19324762,0.5390,0.2661,-0.6344,0.4860,-0.1206,-0.4279,-0.1836,0
19324929,0.5127,0.2866,-0.6171,0.5236,-0.3628,-0.0210,-1.4987,0
19325096,0.4849,0.3088,-0.6036,0.5524,0.0952,-1.7012,-0.2173,0
19325262,0.4716,0.3193,-0.5905,0.5719,1.4738,-0.4859,1.3794,0
19325429,0.4658,0.3276,-0.5690,0.5932,0.7649,0.8204,-0.2831,0
19325596,0.4662,0.3364,-0.5480,0.6076,-0.3409,-0.0767,-0.6441,0
19325762,0.4703,0.3401,-0.5315,0.6170,-1.3756,0.9142,-2.4792,0
19325929,0.4768,0.3408,-0.5275,0.6150,-1.3206,1.5998,-3.5016,0
19326096,0.4930,0.3409,-0.5323,0.5978,-0.1359,0.8197,-1.6103,0
19326262,0.5110,0.3385,-0.5314,0.5848,0.8967,0.5966,0.7696,0
19326429,0.5270,0.3339,-0.5248,0.5791,0.7829,-0.0429,0.7252,0
19326596,0.5457,0.3277,-0.5139,0.5750,0.4282,0.1171,-0.1377,0
19326762,0.5639,0.3216,-0.5014,0.5720,0.6553,0.5120,0.9366,0
19326929,0.5784,0.3141,-0.4861,0.5749,0.6185,0.4758,1.1109,0
19327096,0.5940,0.3017,-0.4672,0.5812,0.1558,-0.0413,1.3829,0
19327262,0.6089,0.2878,-0.4450,0.5903,0.5813,-0.1259,1.0998,0
19327429,0.6128,0.2915,-0.4223,0.6010,1.0330,-0.4336,1.6245,0
19327596,0.6120,0.2918,-0.4056,0.6130,-0.1474,-0.0707,-0.2460,0
19327762,0.6147,0.2820,-0.3946,0.6220,-0.3555,0.3256,-0.1872,0
19327929,0.6191,0.2681,-0.3849,0.6298,0.5237,0.9727,0.0704,0
19328096,0.6278,0.2496,-0.3682,0.6388,0.6655,1.6094,-0.5379,0
19328262,0.6429,0.2211,-0.3418,0.6488,0.7707,1.3789,-0.7043,0
19328429,0.6631,0.1826,-0.3059,0.6583,0.7438,0.3574,-1.0052,0
19328596,0.6841,0.1447,-0.2680,0.6627,0.1631,-0.5953,-0.0737,0
19328762,0.7044,0.1123,-0.2369,0.6597,0.1611,-0.8034,0.0326,0
19328929,0.7235,0.0841,-0.2130,0.6513,-0.1249,-0.6200,1.8706,0
19329096,0.7379,0.0688,-0.2011,0.6406,0.8606,-0.1924,0.7208,0
19329262,0.7471,0.0547,-0.1907,0.6345,0.3929,1.1265,1.2656,0
19329429,0.7549,0.0380,-0.1797,0.6295,0.2925,0.6750,-0.4626,0
19329596,0.7658,0.0185,-0.1582,0.6231,0.2482,-0.3642,-1.3626,0
19329762,0.7786,0.0065,-0.1391,0.6119,-0.0024,-0.9107,-0.2008,0
19329929,0.7933,0.0003,-0.1226,0.5964,0.8079,0.2393,-0.3932,0
19330096,0.8069,-0.0043,-0.1006,0.5820,0.6038,1.2863,-0.8619,0
19330262,0.8175,-0.0050,-0.0718,0.5715,-0.7553,0.2419,-0.9833,0
19330429,0.8272,-0.0034,-0.0472,0.5600,-0.9388,-1.4808,0.5655,0
19330596,0.8391,-0.0043,-0.0262,0.5433,-0.8967,-1.0736,-0.6679,0
19330762,0.8513,-0.0025,-0.0100,0.5246,-0.9446,-1.2534,1.3348,0
19330929,0.8598,0.0069,-0.0094,0.5106,0.3815,-0.2110,-0.0790,0
19331096,0.8664,0.0133,-0.0030,0.4991,0.4826,0.8405,-0.8339,0
19331262,0.8740,0.0149,0.0057,0.4856,-0.4431,-0.4976,-0.6813,0
19331429,0.8817,0.0105,0.0145,0.4715,-0.8436,-0.2861,-0.6218,0
19331596,0.8882,0.0027,0.0220,0.4589,-0.5569,0.1371,-0.5457,0
19331762,0.8939,-0.0061,0.0281,0.4474,0.1541,0.4329,-0.3780,0
19331929,0.8991,-0.0157,0.0320,0.4363,0.6822,0.5252,-0.2718,0
19332096,0.9039,-0.0248,0.0333,0.4258,0.1505,0.4571,-0.1872,0
19332262,0.9072,-0.0308,0.0310,0.4183,-0.1805,0.1775,0.1104,0
19332429,0.9057,-0.0404,0.0419,0.4198,-0.0625,-1.1780,1.2444,0
19332596,0.9056,-0.0472,0.0364,0.4199,-1.9670,0.1715,-1.0523,0
19332762,0.9078,-0.0514,0.0285,0.4154,-0.6774,0.6159,-1.2427,0
19332929,0.9113,-0.0467,0.0137,0.4088,0.0946,0.1291,1.4333,0
19333096,0.9151,-0.0366,-0.0047,0.4014,-0.0159,-2.0790,-0.2041,0
19333262,0.9187,-0.0373,-0.0216,0.3927,-0.6825,-1.3436,0.0462,0
19333429,0.9226,-0.0368,-0.0400,0.3818,-0.5789,0.0059,-0.5539,0
19333596,0.9262,-0.0336,-0.0612,0.3705,-0.1983,-1.7029,1.0049,0
19333762,0.9277,-0.0304,-0.0851,0.3621,0.0519,-0.6470,0.5286,0
19333929,0.9290,-0.0242,-0.1088,0.3529,-0.3424,-0.6722,-0.0120,0
19334096,0.9301,-0.0161,-0.1317,0.3426,-0.6136,-0.6161,-0.0928,0
19334262,0.9294,-0.0066,-0.1568,0.3341,-0.7138,-0.3445,0.1159,0
19334429,0.9241,0.0016,-0.1905,0.3313,-1.2031,0.0627,-0.2562,0
19334596,0.9128,0.0052,-0.2350,0.3341,-1.5063,-0.2449,-0.7046,0
19334762,0.8970,-0.0034,-0.2946,0.3295,0.2498,-0.1103,-0.6293,0
19334929,0.8788,-0.0134,-0.3602,0.3127,0.5622,0.9047,-1.0633,0
19335096,0.8575,-0.0207,-0.4233,0.2917,0.6239,1.4528,-0.8923,0
19335262,0.8340,-0.0217,-0.4804,0.2706,-0.0487,0.8139,-1.0928,0
19335429,0.8064,-0.0177,-0.5343,0.2530,-0.3234,0.9183,-0.9487,0
19335596,0.7776,-0.0055,-0.5816,0.2390,0.2188,0.3681,-1.1314,0
19335762,0.7484,0.0030,-0.6231,0.2274,-1.3347,-2.0160,-0.8245,0
19335929,0.7188,0.0108,-0.6627,0.2097,0.3976,0.1855,-1.4197,0
19336096,0.6854,0.0195,-0.7030,0.1888,1.0607,0.1675,-0.0424,0
19336262,0.6507,0.0253,-0.7395,0.1705,0.8081,1.2717,-0.3857,0
19336429,0.6185,0.0269,-0.7696,0.1561,-0.1395,1.5294,-1.1028,0
19336596,0.5920,0.0245,-0.7926,0.1441,0.5498,1.4082,0.1810,0
19336762,0.5785,0.0207,-0.8042,0.1344,0.5567,1.1618,0.9558,0
19336929,0.5741,0.0131,-0.8096,0.1216,1.2878,-0.5298,0.4843,0
19337096,0.5663,0.0027,-0.8174,0.1057,0.2979,0.6511,-0.1874,0
19337262,0.5562,-0.0042,-0.8253,0.0976,1.0952,0.2514,0.8860,0
19337429,0.5480,-0.0097,-0.8313,0.0925,1.1718,0.5161,0.7768,0
19337596,0.5431,-0.0166,-0.8349,0.0878,1.1560,-0.0337,0.5324,0
19337762,0.5378,-0.0198,-0.8386,0.0845,0.0152,0.1070,0.2342,0
19337929,0.5306,-0.0128,-0.8438,0.0787,0.1301,0.7317,-0.7067,0
19338096,0.5133,-0.0008,-0.8553,0.0708,0.3219,0.5280,-0.3441,0
19338262,0.4804,0.0125,-0.8751,0.0575,0.5584,0.9200,-0.7822,0
19338429,0.4335,0.0200,-0.8999,0.0429,0.9607,-0.2492,1.4853,0
19338596,-0.3860,-0.0209,0.9217,-0.0325,0.4515,-0.7149,1.2827,0
19338763,-0.3449,-0.0213,0.9379,-0.0308,0.1273,-0.5955,1.3689,0
19338929,-0.3147,-0.0220,0.9484,-0.0321,-0.1776,0.6082,-0.2643,0
19339096,-0.2935,-0.0210,0.9554,-0.0263,-0.4214,1.3258,-1.1872,0
19339263,-0.2814,-0.0186,0.9593,-0.0141,0.1997,0.5515,0.3922,0
19339429,0.2827,0.0195,-0.9590,-0.0001,0.7185,0.8320,0.6464,0
19339596,0.2920,0.0241,-0.9559,-0.0188,0.7146,0.6413,0.2150,0
19339763,0.2928,0.0440,-0.9540,-0.0459,-1.3782,-0.6013,-0.1858,0
19339929,0.2799,0.0619,-0.9554,-0.0705,-0.1546,-1.8386,0.4948,0
19340096,0.2638,0.0673,-0.9581,-0.0891,-0.4990,-1.0788,0.9965,0
19340263,0.2483,0.0735,-0.9603,-0.1036,0.7417,0.8533,0.4740,0
19340429,0.2298,0.0760,-0.9630,-0.1182,0.8725,0.9954,0.0235,0
19340596,0.2082,0.0747,-0.9670,-0.1265,-0.2415,-0.9677,-1.2721,0
19340763,0.1841,0.0716,-0.9718,-0.1290,0.0182,0.1613,-0.2606,0
19340929,0.1459,0.0694,-0.9784,-0.1292,0.2662,0.8794,-1.2506,0
19341096,0.0918,0.0575,-0.9875,-0.1145,1.3188,1.1946,1.2749,0
19341263,-0.0066,0.0433,-0.9980,-0.0462,-0.3244,3.2067,0.7152,0
19341429,-0.0994,-0.0102,-0.9931,0.0612,-1.4869,-1.1319,-2.6991,0
19341596,-0.1205,-0.0270,-0.9903,0.0630,1.8005,-2.8470,6.4701,0
19341763,-0.1162,-0.0276,-0.9915,0.0523,0.6523,0.0279,-1.1346,0
19341929,-0.1245,-0.0217,-0.9905,0.0537,0.3974,-3.4639,0.4650,0
19342096,-0.1257,-0.0130,-0.9902,0.0593,-1.4195,0.8986,0.6743,0
19342263,0.1324,0.0047,0.9889,-0.0673,-0.6868,0.1569,0.1939,0
19342429,0.1305,-0.0009,0.9884,-0.0777,-0.2671,0.7705,0.3172,0
19342596,0.1250,-0.0061,0.9876,-0.0943,-0.2329,0.0419,0.2151,0
19342763,0.1187,-0.0140,0.9858,-0.1182,0.6227,-0.1033,1.1208,0
19342929,0.1144,-0.0230,0.9831,-0.1414,0.5891,0.8362,-1.3097,0
19343096,0.1107,-0.0301,0.9812,-0.1551,0.4466,1.3621,-0.5111,0
19343263,0.1035,-0.0350,0.9803,-0.1648,0.1958,0.2556,0.0708,0
19343429,0.0970,-0.0392,0.9787,-0.1766,-0.1553,-0.5463,0.6228,0
19343596,0.0910,-0.0434,0.9764,-0.1908,-0.3731,-0.4829,0.2212,0
19343763,0.0913,-0.0447,0.9735,-0.2046,0.1019,0.1896,-0.5467,0
19343929,0.0938,-0.0417,0.9713,-0.2147,-0.0421,-0.2508,-0.4151,0
19344096,0.0964,-0.0366,0.9690,-0.2246,-0.1524,-0.2856,-0.1554,0
19344263,0.0975,-0.0315,0.9684,-0.2274,-0.2250,0.0884,-0.4528,0
19344429,0.0995,-0.0258,0.9682,-0.2279,0.0466,-0.2653,0.2588,0
19344596,0.1009,-0.0208,0.9667,-0.2345,-0.2886,-0.7243,1.2315,0
19344763,0.1012,-0.0196,0.9628,-0.2498,-0.4415,-0.8193,0.8238,0
19344929,0.1016,-0.0195,0.9561,-0.2743,-0.4031,-1.3679,0.3160,0
19345096,0.1003,-0.0201,0.9444,-0.3125,-0.1358,-1.0924,0.4622,0
19345263,0.1025,-0.0218,0.9276,-0.3585,0.1959,-0.1051,0.1984,0
19345429,0.1069,-0.0259,0.9062,-0.4083,0.1466,0.2726,0.0746,0
19345596,0.1171,-0.0325,0.8790,-0.4610,0.3973,0.8477,-0.3227,0
19345763,0.1363,-0.0360,0.8458,-0.5146,-0.5307,0.3398,-0.3531,0
19345929,0.1524,-0.0275,0.7942,-0.5876,0.0000,-0.1315,-0.1174,0
19346096,0.1668,-0.0231,0.7241,-0.6688,0.5247,1.3712,0.1851,0
19346263,0.1653,-0.0267,0.6085,-0.7757,2.2491,3.4077,-2.0178,0
19346429,0.1809,-0.0577,0.4908,-0.8503,-1.5169,-0.5616,1.8781,0
19346596,0.1950,-0.0852,0.4675,-0.8580,-0.8435,0.7620,0.0407,0
19346763,0.1992,-0.1045,0.4615,-0.8581,0.0667,1.3762,-0.9169,0
19346929,0.2030,-0.1215,0.4608,-0.8554,-0.7415,-0.2574,-0.3239,0
19347096,0.2048,-0.1293,0.4590,-0.8548,-0.1249,0.3084,-0.1969,0
19347263,0.2043,-0.1338,0.4551,-0.8563,0.0871,1.6646,-0.0752,0
19347429,0.2004,-0.1407,0.4333,-0.8674,-0.8079,0.2335,-1.7895,0
19347596,0.1943,-0.1435,0.4105,-0.8793,0.6946,1.4052,1.3832,0
19347763,0.1857,-0.1597,0.3907,-0.8873,0.1120,2.0480,0.2967,0
19347929,0.1713,-0.1753,0.3681,-0.8969,-0.7635,1.1913,-0.9685,0
19348096,0.1551,-0.1891,0.3457,-0.9059,0.1728,-0.1000,-0.5029,0
19348263,0.1396,-0.2038,0.3235,-0.9134,-0.1905,0.9329,-0.3891,0
19348429,0.1267,-0.2289,0.2976,-0.9182,1.3759,1.8216,-0.3861,0
19348596,0.1131,-0.2564,0.2382,-0.9299,-0.9457,3.7827,-4.1028,0
19348763,0.1072,-0.2828,0.1909,-0.9339,2.3105,-6.6720,2.2254,0
19348929,0.1054,-0.2949,0.1685,-0.9346,-0.5951,-2.3846,1.4527,0
19349096,0.1064,-0.3035,0.1622,-0.9329,-0.4088,-1.4588,0.9741,0
19349263,0.1052,-0.3038,0.1614,-0.9331,-1.8431,0.4208,1.3154,0
19349429,0.0978,-0.3006,0.1664,-0.9340,0.1498,-0.6378,1.0282,0
19349596,0.0965,-0.2982,0.1691,-0.9344,-0.8492,-0.7245,0.4706,0
19349763,0.0964,-0.2920,0.1713,-0.9360,-0.3935,0.9381,-0.3975,0
19349929,0.0927,-0.2856,0.1642,-0.9396,0.8240,1.0394,-0.0073,0
19350096,0.0901,-0.2884,0.1455,-0.9421,0.2707,-0.4724,-0.6340,0
19350263,0.0924,-0.2971,0.1229,-0.9424,-0.0862,-1.6045,-0.6590,0
19350429,0.0986,-0.3019,0.0996,-0.9430,0.3130,-1.0712,0.8757,0
19350596,0.1001,-0.3096,0.0839,-0.9419,-0.3227,-0.0546,1.1806,0
19350763,0.0988,-0.3160,0.0693,-0.9411,0.4545,-1.9007,0.4423,0
19350929,0.1012,-0.3234,0.0567,-0.9391,0.8978,-1.9504,0.0156,0
19351096,0.1074,-0.3313,0.0450,-0.9363,1.4454,-1.5323,0.8294,0
19351263,0.1138,-0.3435,0.0427,-0.9312,-0.2590,0.4251,0.3330,0
19351429,0.1165,-0.3514,0.0400,-0.9281,-0.3125,1.1263,-0.4095,0
19351596,0.1169,-0.3594,0.0330,-0.9253,0.6252,0.3358,0.0255,0
19351763,0.1167,-0.3657,0.0255,-0.9230,-0.7005,1.4747,-0.4395,0
19351929,0.1181,-0.3678,-0.0007,-0.9224,-0.4105,1.1327,-0.0910,0
19352096,0.1229,-0.3670,-0.0372,-0.9213,0.3689,0.0792,0.0581,0
19352263,0.1304,-0.3664,-0.0817,-0.9176,0.3199,-0.4292,-0.1421,0
19352429,0.1415,-0.3646,-0.1326,-0.9108,-0.3336,-0.2843,-0.9860,0
19352596,0.1559,-0.3611,-0.1822,-0.9011,-0.1397,0.2367,-0.8982,0
19352763,0.1716,-0.3575,-0.2271,-0.8895,-0.0826,0.3264,-0.7754,0
19352929,0.1884,-0.3530,-0.2709,-0.8755,-0.0181,0.3130,-0.6711,0
19353096,0.2061,-0.3489,-0.3135,-0.8588,0.0091,0.0637,-0.4502,0
19353263,0.2233,-0.3445,-0.3525,-0.8409,-0.0254,-0.2740,-0.5412,0
19353429,0.2413,-0.3381,-0.3910,-0.8213,-0.0535,-0.4506,-0.4560,0
19353596,0.2621,-0.3291,-0.4285,-0.7996,-0.0213,-0.0989,-0.0688,0
19353763,0.2813,-0.3194,-0.4598,-0.7794,-0.1668,-0.0811,-0.2828,0
19353929,0.2972,-0.3079,-0.4828,-0.7641,-0.1134,0.2039,-0.2596,0
19354096,0.3093,-0.2977,-0.4980,-0.7535,0.0008,0.4108,-0.0416,0
19354263,0.3199,-0.2886,-0.5100,-0.7445,-0.0755,0.0535,-0.1477,0
19354429,0.3308,-0.2790,-0.5202,-0.7363,-0.0221,-0.2801,-0.1671,0
19354596,0.3428,-0.2685,-0.5291,-0.7283,0.1520,-0.1268,0.0173,0
19354763,0.3542,-0.2598,-0.5350,-0.7217,0.1242,0.7017,0.4604,0
19354929,0.3543,-0.2612,-0.5328,-0.7228,-0.7363,1.5619,-0.1950,0
19355096,0.3435,-0.2682,-0.5167,-0.7370,-0.8432,1.2538,-0.2778,0
19355263,0.3242,-0.2786,-0.4870,-0.7616,-0.0263,0.5273,-0.2498,0
19355430,0.3013,-0.2887,-0.4488,-0.7902,0.3939,-0.3444,-0.0659,0
19355596,0.2809,-0.2963,-0.4067,-0.8172,0.2595,-1.1777,0.1233,0
19355763,0.2686,-0.2976,-0.3744,-0.8361,0.8145,-0.6988,0.4855,0
19355930,0.2590,-0.2975,-0.3492,-0.8500,0.6252,-0.1078,0.5712,0
19356096,0.2457,-0.2979,-0.3146,-0.8671,0.2322,-0.2235,0.4393,0
19356263,0.2269,-0.3011,-0.2681,-0.8865,0.2297,-0.4176,0.0805,0
19356430,0.2066,-0.3068,-0.2157,-0.9037,0.2270,-0.2063,-0.1145,0
19356596,0.1853,-0.3159,-0.1556,-0.9174,0.4439,-0.1989,-0.1604,0
19356763,0.1631,-0.3300,-0.0903,-0.9254,0.6816,-0.5702,-0.6992,0
19356930,0.1402,-0.3563,-0.0251,-0.9235,1.0880,-0.7981,-0.5597,0
19357096,0.1178,-0.3878,0.0451,-0.9131,0.5378,-0.7157,-0.1493,0
19357263,0.1011,-0.4107,0.1086,-0.8996,-1.9165,1.2617,0.5371,0
19357430,0.0928,-0.4076,0.1325,-0.8987,-1.2529,0.7528,-0.0215,0
19357596,0.0869,-0.4089,0.1529,-0.8955,0.4682,-0.1865,0.0119,0
19357763,0.0800,-0.4097,0.1774,-0.8912,0.3952,-0.2061,-0.5366,0
19357930,0.0707,-0.4067,0.2029,-0.8880,0.3560,0.4812,-0.6778,0
19358096,0.0484,-0.4049,0.2501,-0.8781,5.7605,-2.6227,3.1350,0
19358263,0.0171,-0.4085,0.3399,-0.8469,-0.8263,-2.1162,-2.5422,0
19358430,-0.0078,-0.4058,0.3921,-0.8255,-3.8034,3.8408,-1.7687,0
19358596,-0.0146,-0.4031,0.4047,-0.8207,-3.0181,3.8933,0.7652,0
